"","year","ADM0_CODE","ADM0_NAME","ADM1_CODE","ADM1_NAME","DISP_AREA","EXP1_YEAR","STATUS","STR1_YEAR","Shape_Area","Shape_Leng","pdsi_avg","pdsi_max","year1","month"
"573","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.872300378,-7.880882353,202105,"05"
"574","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.24617367,-7.891176471,201909,"09"
"575","2022",79,"Ethiopia",1237,"Tigray","NO",3000,"Member State",1994,4.332836054,16.70116389,-10.57287157,-7.901470588,202206,"06"
"576","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.341118594,-7.922058824,202108,"08"
"577","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.211160179,-7.952941176,202212,"12"
"578","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-12.52029515,-7.963235294,202205,"05"
"579","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.481937761,-7.994117647,201901,"01"
"580","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.28848108,-7.994117647,201801,"01"
"581","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.39221691,-7.994117647,201802,"02"
"582","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.856779002,-7.994117647,201904,"04"
"583","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.32511253,-7.994117647,202107,"07"
"584","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.310018562,-7.994117647,201907,"07"
"585","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.487885447,-7.994117647,201908,"08"
"586","2019",79,"Ethiopia",1236,"SNNPR","NO",3000,"Member State",1994,8.874419918,24.36957451,-10.24244638,-7.994117647,201905,"05"
"587","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.307885682,-7.994117647,202211,"11"
"588","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.04091482,-8.004411765,202105,"05"
"589","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-12.54472384,-8.004411765,202206,"06"
"590","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.909344546,-8.025,202107,"07"
"591","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.33486302,-8.045588235,202110,"10"
"592","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.413267388,-8.055882353,202210,"10"
"593","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.94837346,-8.066176471,202110,"10"
"594","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.246682657,-8.097058824,201903,"03"
"595","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.497642714,-8.097058824,201907,"07"
"596","2022",79,"Ethiopia",1230,"Beneshangul Gumu","NO",3000,"Member State",1994,4.132826577,15.90196962,-13.02610536,-8.117647059,202206,"06"
"597","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.74976903,-8.179411765,202106,"06"
"598","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.25477376,-8.2,201803,"03"
"599","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.278098608,-8.2,201903,"03"
"600","2021",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.839243095,-8.210294118,202104,"04"
"601","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.452688731,-8.210294118,202112,"12"
"602","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.635237522,-8.272058824,202206,"06"
"603","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.527178934,-8.282352941,202111,"11"
"604","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.49240497,-8.282352941,202201,"01"
"605","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.980568245,-8.282352941,202207,"07"
"606","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.844013914,-8.292647059,202203,"03"
"607","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.962051184,-8.302941176,201907,"07"
"608","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.503018603,-8.302941176,201906,"06"
"609","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.618058176,-8.302941176,201905,"05"
"610","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-9.740033853,-8.333823529,202104,"04"
"611","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.720624312,-8.457352941,202106,"06"
"612","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.950974251,-8.508823529,201902,"02"
"613","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.104250657,-8.508823529,201906,"06"
"614","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.863569537,-8.508823529,201912,"12"
"615","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-10.2287231,-8.519117647,202204,"04"
"616","2021",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.791765523,-8.519117647,202109,"09"
"617","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.806083818,-8.539705882,202001,"01"
"618","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.810909241,-8.539705882,202212,"12"
"619","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.800966398,-8.591176471,202202,"02"
"620","2018",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.0816003,-8.611764706,201804,"04"
"621","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-8.897210413,-8.622058824,202004,"04"
"622","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.76577417,-8.652941176,202108,"08"
"623","2022",79,"Ethiopia",47679,"Somali","NO",3000,"Member State",1998,25.60629081,36.2466571,-12.97776736,-8.704411765,202205,"05"
"624","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.140925013,-8.714705882,201911,"11"
"625","2022",79,"Ethiopia",1228,"Afar","NO",3000,"Member State",1994,7.901858137,17.19187629,-10.55371955,-8.714705882,202205,"05"
"626","2019",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-10.93155018,-8.714705882,201905,"05"
"627","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-8.985520725,-8.735294118,202211,"11"
"628","2019",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-8.996743996,-8.817647059,201904,"04"
"629","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.132582044,-8.869117647,202210,"10"
"630","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.1421302,-8.889705882,202002,"02"
"631","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.03648597,-8.920588235,201904,"04"
"632","2019",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.05790757,-8.920588235,201905,"05"
"633","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.272435496,-8.920588235,202209,"09"
"634","2020",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.261939042,-8.982352941,202003,"03"
"635","2022",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.264917275,-9.013235294,202205,"05"
"636","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.628123354,-9.023529412,201908,"08"
"637","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-9.623171373,-9.105882353,202204,"04"
"638","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.585109687,-9.126470588,201910,"10"
"639","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.387873683,-9.167647059,202203,"03"
"640","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.620377334,-9.229411765,201903,"03"
"641","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.853875179,-9.229411765,201904,"04"
"642","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-9.831458462,-9.229411765,201909,"09"
"643","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.64617435,-9.280882353,202201,"01"
"644","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-10.11814317,-9.291176471,202206,"06"
"645","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-11.60894214,-9.455882353,202106,"06"
"646","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.745374891,-9.455882353,202204,"04"
"647","2019",79,"Ethiopia",1227,"Addis Ababa","NO",3000,"Member State",1994,0.04435639,1.070744784,-10.1534352,-9.538235294,201905,"05"
"648","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.88359877,-9.538235294,202111,"11"
"649","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-9.853083306,-9.538235294,202208,"08"
"650","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.62914573,-9.651470588,202202,"02"
"651","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-14.30177892,-9.847058824,202207,"07"
"652","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-10.14677708,-9.877941176,202207,"07"
"653","2021",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.06672599,-9.888235294,202112,"12"
"654","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.94235527,-10.13529412,202203,"03"
"655","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-12.56412743,-10.20735294,202204,"04"
"656","2022",79,"Ethiopia",1231,"Dire Dawa","NO",3000,"Member State",1998,0.08677634,1.696148857,-10.65474901,-10.23823529,202205,"05"
"657","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-10.63726367,-10.44411765,202205,"05"
"658","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-13.55156605,-10.49558824,202205,"05"
"659","2022",79,"Ethiopia",1233,"Hareri","NO",3000,"Member State",1994,0.030516708,0.763939268,-10.84575771,-10.65,202206,"06"
"660","2022",79,"Ethiopia",1232,"Gambela","NO",3000,"Member State",1994,2.516956145,10.97660878,-14.56071725,-11.04117647,202206,"06"
